timestamp_ms,baro_temp_k,baro_pressure_pa,imu_acceleration_x_mss,imu_acceleration_y_mss,imu_acceleration_z_mss
"1,288,018",282.344,"100,614",-2.687500,-10.296875,-0.500000
"1,288,169",282.350,"100,605",-2.648438,-10.351563,-0.500000
"1,288,319",282.344,"100,592",-2.695313,-10.343750,-0.500000
"1,288,470",282.333,"100,589",-2.656250,-10.351563,-0.484375
"1,288,620",282.344,"100,603",-2.671875,-10.320313,-0.546875
"1,288,770",282.350,"100,605",-2.671875,-10.335938,-0.476563
"1,288,921",282.350,"100,588",-2.671875,-10.351563,-0.468750
"1,289,071",282.350,"100,594",-2.703125,-10.312500,-0.500000
"1,289,222",282.344,"100,598",-2.703125,-10.328125,-0.523438
"1,289,372",282.350,"100,588",-2.695313,-10.343750,-0.476563
"1,289,523",282.350,"100,594",-2.656250,-10.390625,-0.453125
"1,289,673",282.350,"100,588",-2.679688,-10.289063,-0.445313
"1,289,824",282.344,"100,627",-2.679688,-10.351563,-0.500000
"1,289,974",282.350,"100,593",-2.656250,-10.343750,-0.460938
"1,290,124",282.350,"100,601",-2.679688,-10.328125,-0.460938
"1,290,275",282.350,"100,600",-2.664063,-10.351563,-0.515625
"1,290,425",282.356,"100,607",-2.718750,-10.335938,-0.445313
"1,290,576",282.350,"100,622",-2.656250,-10.328125,-0.484375
"1,290,726",282.350,"100,606",-2.710938,-10.312500,-0.500000
"1,290,877",282.350,"100,589",-2.695313,-10.351563,-0.484375
"1,291,027",282.356,"100,607",-2.671875,-10.335938,-0.468750
"1,291,178",282.350,"100,583",-2.664063,-10.343750,-0.460938
"1,291,328",282.350,"100,589",-2.656250,-10.343750,-0.515625
"1,291,478",282.356,"100,591",-2.726563,-10.335938,-0.500000
"1,291,629",282.356,"100,579",-2.640625,-10.304688,-0.492188
"1,291,929",282.361,"100,592",-2.664063,-10.296875,-0.492188
"1,292,079",282.361,"100,604",-2.695313,-10.343750,-0.453125
"1,292,230",282.356,"100,602",-2.695313,-10.335938,-0.468750
"1,292,380",282.356,"100,591",-2.664063,-10.343750,-0.453125
"1,292,531",282.356,"100,597",-2.656250,-10.335938,-0.539063
"1,292,681",282.361,"100,599",-2.710938,-10.351563,-0.492188
"1,292,831",282.361,"100,598",-2.679688,-10.328125,-0.500000
"1,292,982",282.361,"100,599",-2.656250,-10.351563,-0.507813
"1,293,132",282.361,"100,599",-2.695313,-10.343750,-0.476563
"1,293,283",282.367,"100,600",-2.671875,-10.312500,-0.507813
"1,293,433",282.361,"100,582",-2.703125,-10.335938,-0.515625
"1,293,584",282.361,"100,628",-2.695313,-10.375000,-0.468750
"1,293,884",282.367,"100,601",-2.671875,-10.296875,-0.382813
"1,294,034",282.378,"100,604",-2.710938,-10.367188,-0.500000
"1,294,185",282.361,"100,609",-2.679688,-10.328125,-0.484375
"1,294,335",282.361,"100,593",-2.734375,-10.375000,-0.421875
"1,294,635",282.361,"100,582",-2.726563,-10.335938,-0.515625
"1,294,785",282.367,"100,577",-2.695313,-10.328125,-0.484375
"1,294,936",282.367,"100,600",-2.656250,-10.359375,-0.500000
"1,295,086",282.367,"100,595",-2.695313,-10.328125,-0.460938
"1,295,237",282.367,"100,589",-2.671875,-10.359375,-0.414063
"1,295,537",282.367,"100,590",-2.664063,-10.289063,-0.507813
"1,295,687",282.372,"100,586",-2.703125,-10.367188,-0.507813
"1,296,287",282.372,"100,597",-2.773438,-10.359375,-0.507813
"1,296,587",282.378,"100,598",-2.695313,-10.312500,-0.484375
"1,296,737",282.378,"100,604",-2.703125,-10.343750,-0.484375
"1,297,338",282.378,"100,600",-2.710938,-10.367188,-0.445313
"1,333,638",282.522,"100,591",-2.765625,-10.296875,-0.515625
"1,334,689",282.528,"100,597",-2.773438,-10.320313,-0.476563
"1,335,290",282.533,"100,605",-2.726563,-10.335938,-0.468750
"1,335,591",282.528,"100,593",-2.781250,-10.351563,-0.484375
"1,335,741",282.533,"100,583",-2.757813,-10.343750,-0.460938
"1,336,642",282.539,"100,591",-2.750000,-10.375000,-0.492188
"1,336,943",282.539,"100,585",-2.726563,-10.335938,-0.500000
"1,337,093",282.539,"100,590",-2.734375,-10.281250,-0.476563
"1,337,244",282.539,"100,596",-2.773438,-10.296875,-0.468750
"1,337,394",282.539,"100,597",-2.789063,-10.296875,-0.492188
"1,337,695",282.544,"100,609",-2.765625,-10.289063,-0.492188
"1,338,296",282.544,"100,582",-2.718750,-10.289063,-0.468750
"1,338,446",282.544,"100,604",-2.742188,-10.304688,-0.492188
"1,338,747",282.544,"100,592",-2.781250,-10.320313,-0.531250
"1,339,048",282.550,"100,606",-2.757813,-10.296875,-0.500000
"1,339,349",282.544,"100,605",-2.718750,-10.343750,-0.437500
"1,339,650",282.544,"100,597",-2.773438,-10.335938,-0.476563
"1,339,800",282.550,"100,601",-2.734375,-10.343750,-0.476563
"1,340,101",282.550,"100,607",-2.765625,-10.328125,-0.476563
"1,340,402",282.550,"100,611",-2.742188,-10.328125,-0.515625
"1,340,703",282.556,"100,597",-2.765625,-10.343750,-0.468750
"1,341,004",282.556,"100,607",-2.695313,-10.296875,-0.468750
"1,341,305",282.556,"100,597",-2.781250,-10.289063,-0.507813
"1,341,455",282.556,"100,585",-2.750000,-10.304688,-0.476563
"1,341,756",282.561,"100,582",-2.703125,-10.304688,-0.492188
"1,342,057",282.567,"100,596",-2.789063,-10.335938,-0.562500
"1,342,358",282.556,"100,598",-2.781250,-10.281250,-0.437500
"1,342,659",282.561,"100,588",-2.750000,-10.351563,-0.523438
"1,342,809",282.561,"100,594",-2.796875,-10.296875,-0.476563
"1,343,110",282.561,"100,594",-2.773438,-10.281250,-0.460938
"1,343,411",282.561,"100,582",-2.773438,-10.351563,-0.492188
"1,343,712",282.572,"100,579",-2.726563,-10.242188,-0.515625
"1,344,013",282.567,"100,590",-2.773438,-10.296875,-0.460938
"1,344,163",282.561,"100,594",-2.710938,-10.320313,-0.453125
"1,344,464",282.567,"100,607",-2.796875,-10.335938,-0.468750
"1,344,765",282.572,"100,608",-2.765625,-10.312500,-0.531250
"1,344,916",282.572,"100,614",-2.734375,-10.328125,-0.484375
"1,345,066",282.572,"100,614",-2.812500,-10.289063,-0.492188
"1,345,367",282.572,"100,598",-2.742188,-10.320313,-0.515625
"1,345,517",282.572,"100,619",-2.742188,-10.304688,-0.492188
"1,345,818",282.572,"100,603",-2.789063,-10.312500,-0.492188
"1,346,119",282.572,"100,598",-2.773438,-10.335938,-0.476563
"1,346,420",282.572,"100,592",-2.734375,-10.343750,-0.437500
"1,346,571",282.578,"100,616",-2.773438,-10.335938,-0.476563
"1,346,721",282.578,"100,599",-2.742188,-10.351563,-0.484375
"1,346,872",282.578,"100,593",-2.757813,-10.312500,-0.484375
"1,347,022",282.572,"100,592",-2.765625,-10.343750,-0.453125
"1,347,172",282.583,"100,589",-2.750000,-10.289063,-0.484375
"1,347,323",282.583,"100,595",-2.789063,-10.320313,-0.515625
"1,347,473",282.583,"100,595",-2.726563,-10.328125,-0.492188
"1,347,624",282.583,"100,589",-2.750000,-10.296875,-0.484375
"1,347,774",282.578,"100,588",-2.710938,-10.273438,-0.507813
"1,348,075",282.578,"100,594",-2.750000,-10.289063,-0.500000
"1,348,376",282.578,"100,605",-2.781250,-10.304688,-0.414063
"1,348,526",282.583,"100,612",-2.796875,-10.351563,-0.460938
"1,348,677",282.589,"100,603",-2.781250,-10.320313,-0.492188
"1,348,827",282.583,"100,601",-2.773438,-10.351563,-0.437500
"1,348,978",282.583,"100,595",-2.750000,-10.281250,-0.492188
"1,349,128",282.583,"100,597",-2.789063,-10.375000,-0.523438
"1,349,279",282.583,"100,597",-2.742188,-10.320313,-0.460938
"1,349,429",282.589,"100,586",-2.789063,-10.296875,-0.445313
"1,349,580",282.594,"100,611",-2.750000,-10.296875,-0.492188
"1,349,730",282.589,"100,598",-2.796875,-10.335938,-0.515625
"1,349,880",282.589,"100,604",-2.757813,-10.343750,-0.484375
"1,350,031",282.583,"100,602",-2.734375,-10.296875,-0.445313
"1,350,181",282.589,"100,593",-2.757813,-10.328125,-0.492188
"1,350,332",282.583,"100,579",-2.773438,-10.320313,-0.476563
"1,350,482",282.594,"100,594",-2.812500,-10.328125,-0.484375
"1,350,783",282.594,"100,576",-2.750000,-10.265625,-0.445313
"1,350,934",282.594,"100,594",-2.765625,-10.320313,-0.453125
"1,351,084",282.589,"100,587",-2.757813,-10.304688,-0.468750
"1,351,234",282.594,"100,588",-2.789063,-10.312500,-0.484375
"1,351,385",282.594,"100,594",-2.765625,-10.304688,-0.484375
"1,351,535",282.600,"100,590",-2.781250,-10.320313,-0.476563
"1,351,686",282.600,"100,619",-2.726563,-10.343750,-0.484375
"1,351,836",282.600,"100,590",-2.804688,-10.289063,-0.468750
"1,351,987",282.594,"100,583",-2.773438,-10.273438,-0.476563
"1,352,137",282.600,"100,595",-2.773438,-10.304688,-0.468750
"1,352,288",282.600,"100,590",-2.765625,-10.304688,-0.468750
"1,352,438",282.600,"100,586",-2.765625,-10.359375,-0.492188
"1,352,589",282.600,"100,590",-2.765625,-10.304688,-0.500000
"1,352,739",282.606,"100,604",-2.765625,-10.312500,-0.468750
"1,352,889",282.600,"100,607",-2.757813,-10.304688,-0.500000
"1,353,040",282.600,"100,597",-2.765625,-10.312500,-0.460938
"1,353,190",282.606,"100,592",-2.796875,-10.375000,-0.492188
"1,353,341",282.600,"100,602",-2.757813,-10.335938,-0.476563
"1,353,491",282.606,"100,586",-2.773438,-10.304688,-0.507813
"1,353,642",282.606,"100,604",-2.750000,-10.281250,-0.468750
"1,353,792",282.606,"100,605",-2.820313,-10.343750,-0.476563
"1,353,943",282.600,"100,595",-2.820313,-10.289063,-0.507813
"1,354,093",282.600,"100,574",-2.781250,-10.296875,-0.453125
"1,354,243",282.611,"100,607",-2.781250,-10.320313,-0.453125
"1,354,394",282.606,"100,582",-2.781250,-10.304688,-0.468750
"1,354,544",282.611,"100,596",-2.765625,-10.312500,-0.476563
"1,354,695",282.611,"100,600",-2.757813,-10.304688,-0.484375
"1,354,845",282.611,"100,601",-2.804688,-10.304688,-0.515625
"1,354,996",282.611,"100,595",-2.781250,-10.320313,-0.562500
"1,355,146",282.611,"100,600",-2.765625,-10.281250,-0.492188
"1,355,297",282.606,"100,616",-2.773438,-10.320313,-0.460938
"1,355,447",282.611,"100,584",-2.789063,-10.304688,-0.445313
"1,355,597",282.611,"100,601",-2.789063,-10.304688,-0.539063
"1,355,748",282.611,"100,588",-2.757813,-10.281250,-0.484375
"1,355,898",282.617,"100,609",-2.773438,-10.320313,-0.468750
"1,356,049",282.611,"100,606",-2.757813,-10.296875,-0.484375
"1,356,199",282.611,"100,601",-2.765625,-10.304688,-0.445313
"1,356,350",282.611,"100,606",-2.789063,-10.281250,-0.507813
"1,356,500",282.611,"100,596",-2.789063,-10.328125,-0.476563
"1,356,651",282.622,"100,598",-2.734375,-10.320313,-0.484375
"1,356,801",282.617,"100,608",-2.765625,-10.312500,-0.445313
"1,356,951",282.622,"100,593",-2.796875,-10.265625,-0.468750
"1,357,102",282.622,"100,615",-2.789063,-10.304688,-0.484375
"1,357,252",282.622,"100,615",-2.796875,-10.343750,-0.492188
"1,357,403",282.617,"100,597",-2.742188,-10.281250,-0.453125
"1,357,553",282.622,"100,598",-2.812500,-10.289063,-0.484375
"1,357,704",282.622,"100,599",-2.804688,-10.320313,-0.468750
"1,357,854",282.617,"100,575",-2.796875,-10.320313,-0.484375
"1,358,005",282.617,"100,586",-2.812500,-10.320313,-0.492188
"1,358,155",282.617,"100,591",-2.796875,-10.320313,-0.492188
"1,358,306",282.628,"100,594",-2.750000,-10.320313,-0.437500
"1,358,456",282.628,"100,607",-2.765625,-10.304688,-0.476563
"1,358,606",282.628,"100,600",-2.781250,-10.304688,-0.476563
"1,358,757",282.628,"100,589",-2.773438,-10.304688,-0.476563
"1,358,907",282.628,"100,606",-2.796875,-10.304688,-0.460938
"1,359,058",282.628,"100,589",-2.804688,-10.320313,-0.507813
"1,359,208",282.628,"100,572",-2.742188,-10.304688,-0.484375
"1,359,359",282.628,"100,600",-2.773438,-10.320313,-0.500000
"1,359,509",282.633,"100,586",-2.750000,-10.320313,-0.453125
"1,359,660",282.628,"100,612",-2.750000,-10.289063,-0.484375
"1,359,810",282.633,"100,592",-2.781250,-10.320313,-0.468750
"1,359,960",282.628,"100,600",-2.820313,-10.320313,-0.468750
"1,360,111",282.639,"100,599",-2.742188,-10.320313,-0.476563
"1,360,261",282.628,"100,595",-2.789063,-10.328125,-0.445313
"1,360,412",282.633,"100,592",-2.765625,-10.304688,-0.468750
"1,360,562",282.628,"100,596",-2.796875,-10.320313,-0.453125
"1,360,713",282.628,"100,579",-2.757813,-10.335938,-0.523438
"1,360,863",282.639,"100,600",-2.765625,-10.296875,-0.437500
"1,361,014",282.628,"100,589",-2.812500,-10.367188,-0.476563
"1,361,164",282.633,"100,592",-2.796875,-10.281250,-0.445313
"1,361,314",282.633,"100,598",-2.773438,-10.296875,-0.531250
"1,361,465",282.633,"100,580",-2.843750,-10.312500,-0.476563
"1,361,615",282.639,"100,577",-2.812500,-10.296875,-0.515625
"1,361,766",282.639,"100,617",-2.828125,-10.359375,-0.460938
"1,361,916",282.633,"100,598",-2.773438,-10.328125,-0.453125
"1,362,067",282.633,"100,591",-2.773438,-10.273438,-0.492188
"1,362,217",282.639,"100,605",-2.804688,-10.289063,-0.445313
"1,362,368",282.644,"100,585",-2.734375,-10.296875,-0.484375
"1,362,518",282.644,"100,601",-2.789063,-10.312500,-0.476563
"1,362,668",282.639,"100,593",-2.796875,-10.304688,-0.484375
"1,362,819",282.639,"100,589",-2.742188,-10.304688,-0.460938
"1,362,969",282.644,"100,614",-2.742188,-10.273438,-0.531250
"1,363,120",282.639,"100,606",-2.757813,-10.296875,-0.476563
"1,363,270",282.639,"100,595",-2.742188,-10.312500,-0.523438
"1,363,421",282.644,"100,595",-2.828125,-10.351563,-0.500000
"1,363,571",282.644,"100,608",-2.804688,-10.289063,-0.507813
"1,363,722",282.644,"100,607",-2.781250,-10.289063,-0.468750
"1,363,872",282.644,"100,601",-2.757813,-10.328125,-0.476563
"1,364,022",282.639,"100,600",-2.773438,-10.312500,-0.523438
"1,364,172",282.644,"100,601",-2.789063,-10.312500,-0.484375
"1,364,322",282.644,"100,596",-2.796875,-10.296875,-0.445313
"1,364,473",282.644,"100,590",-2.773438,-10.273438,-0.554688
"1,364,623",282.650,"100,597",-2.734375,-10.273438,-0.421875
"1,364,774",282.650,"100,591",-2.757813,-10.296875,-0.484375
"1,364,924",282.644,"100,613",-2.773438,-10.281250,-0.500000
"1,365,075",282.650,"100,586",-2.812500,-10.328125,-0.460938
"1,365,225",282.656,"100,594",-2.773438,-10.320313,-0.421875
"1,365,376",282.656,"100,622",-2.789063,-10.312500,-0.492188
"1,365,526",282.644,"100,602",-2.804688,-10.281250,-0.484375
"1,365,676",282.656,"100,610",-2.796875,-10.265625,-0.500000
"1,365,827",282.656,"100,593",-2.789063,-10.351563,-0.515625
"1,365,977",282.650,"100,597",-2.796875,-10.320313,-0.484375
"1,366,128",282.644,"100,578",-2.804688,-10.312500,-0.453125
"1,366,278",282.656,"100,600",-2.765625,-10.335938,-0.507813
"1,366,429",282.650,"100,580",-2.804688,-10.289063,-0.515625
"1,366,579",282.656,"100,587",-2.804688,-10.289063,-0.484375
"1,366,730",282.656,"100,577",-2.773438,-10.273438,-0.515625
"1,366,880",282.661,"100,613",-2.835938,-10.273438,-0.562500
"1,367,030",282.656,"100,588",-2.804688,-10.281250,-0.492188
"1,367,181",282.656,"100,600",-2.781250,-10.335938,-0.468750
"1,367,331",282.656,"100,588",-2.796875,-10.312500,-0.484375
"1,367,482",282.656,"100,594",-2.796875,-10.312500,-0.453125
"1,367,632",282.667,"100,575",-2.789063,-10.320313,-0.468750
"1,367,783",282.661,"100,602",-2.796875,-10.304688,-0.437500
"1,367,933",282.661,"100,608",-2.789063,-10.335938,-0.453125
"1,368,084",282.661,"100,602",-2.703125,-10.218750,-0.632813
"1,368,234",282.661,"100,620",-2.796875,-10.296875,-0.492188
"1,368,384",282.661,"100,585",-2.804688,-10.304688,-0.468750
"1,368,535",282.667,"100,586",-2.804688,-10.312500,-0.484375
"1,368,685",282.667,"100,598",-2.781250,-10.273438,-0.484375
"1,368,836",282.661,"100,591",-2.835938,-10.343750,-0.484375
"1,368,986",282.667,"100,610",-2.835938,-10.328125,-0.476563
"1,369,137",282.667,"100,598",-2.750000,-10.296875,-0.468750
"1,369,287",282.667,"100,580",-2.757813,-10.312500,-0.523438
"1,369,438",282.661,"100,585",-2.804688,-10.351563,-0.484375
"1,369,588",282.667,"100,603",-2.765625,-10.265625,-0.507813
"1,369,738",282.667,"100,593",-2.726563,-10.257813,-0.515625
"1,369,889",282.672,"100,600",-2.781250,-10.343750,-0.492188
"1,370,039",282.661,"100,597",-2.828125,-10.257813,-0.453125
"1,370,190",282.672,"100,606",-2.804688,-10.289063,-0.523438
"1,370,340",282.667,"100,593",-2.781250,-10.335938,-0.507813
"1,370,491",282.678,"100,586",-2.773438,-10.312500,-0.484375
"1,370,641",282.683,"100,609",-2.781250,-10.296875,-0.468750
"1,370,792",282.672,"100,594",-2.804688,-10.304688,-0.492188
"1,370,942",282.667,"100,598",-2.789063,-10.312500,-0.515625
"1,371,093",282.667,"100,599",-2.773438,-10.289063,-0.460938
"1,371,243",282.678,"100,596",-2.773438,-10.289063,-0.484375
"1,371,393",282.667,"100,588",-2.789063,-10.281250,-0.476563
"1,371,544",282.672,"100,583",-2.781250,-10.281250,-0.484375
"1,371,694",282.678,"100,608",-2.804688,-10.335938,-0.500000
"1,371,845",282.678,"100,585",-2.781250,-10.328125,-0.476563
"1,371,995",282.678,"100,585",-2.804688,-10.273438,-0.500000
"1,372,146",282.672,"100,601",-2.796875,-10.367188,-0.484375
"1,372,296",282.678,"100,591",-2.835938,-10.320313,-0.507813
"1,372,447",282.678,"100,591",-2.773438,-10.289063,-0.515625
"1,372,597",282.678,"100,596",-2.804688,-10.296875,-0.468750
"1,372,747",282.683,"100,598",-2.750000,-10.304688,-0.515625
"1,372,898",282.678,"100,591",-2.828125,-10.304688,-0.492188
"1,373,048",282.678,"100,608",-2.781250,-10.281250,-0.484375
"1,373,199",282.678,"100,586",-2.765625,-10.289063,-0.460938
"1,373,349",282.678,"100,602",-2.781250,-10.335938,-0.460938
"1,373,500",282.678,"100,591",-2.781250,-10.281250,-0.515625
"1,373,650",282.683,"100,599",-2.781250,-10.289063,-0.476563
"1,373,801",282.689,"100,583",-2.773438,-10.289063,-0.460938
"1,373,951",282.683,"100,593",-2.812500,-10.328125,-0.507813
"1,374,101",282.683,"100,610",-2.773438,-10.304688,-0.500000
"1,374,252",282.678,"100,586",-2.804688,-10.234375,-0.515625
"1,374,402",282.683,"100,599",-2.781250,-10.296875,-0.468750
"1,374,553",282.689,"100,606",-2.789063,-10.328125,-0.445313
"1,374,703",282.694,"100,592",-2.781250,-10.328125,-0.453125
"1,374,854",282.683,"100,600",-2.851563,-10.296875,-0.460938
"1,375,004",282.689,"100,601",-2.773438,-10.328125,-0.523438
"1,375,155",282.689,"100,600",-2.789063,-10.312500,-0.500000
"1,375,305",282.683,"100,594",-2.812500,-10.265625,-0.507813
"1,375,455",282.694,"100,596",-2.773438,-10.335938,-0.539063
"1,375,606",282.683,"100,588",-2.843750,-10.312500,-0.468750
"1,375,756",282.689,"100,600",-2.804688,-10.320313,-0.476563
"1,375,907",282.689,"100,578",-2.789063,-10.296875,-0.492188
"1,376,057",282.694,"100,609",-2.812500,-10.265625,-0.500000
"1,376,208",282.694,"100,591",-2.781250,-10.343750,-0.500000
"1,376,358",282.683,"100,582",-2.773438,-10.289063,-0.492188
"1,376,509",282.694,"100,603",-2.828125,-10.289063,-0.460938
"1,376,659",282.700,"100,616",-2.781250,-10.312500,-0.468750
"1,376,810",282.694,"100,602",-2.820313,-10.304688,-0.437500
"1,376,960",282.694,"100,587",-2.835938,-10.289063,-0.523438
"1,377,110",282.700,"100,599",-2.804688,-10.343750,-0.484375
"1,377,261",282.694,"100,592",-2.820313,-10.296875,-0.484375
"1,377,411",282.694,"100,597",-2.812500,-10.328125,-0.492188
"1,377,562",282.694,"100,586",-2.812500,-10.335938,-0.476563
"1,377,712",282.694,"100,592",-2.835938,-10.289063,-0.492188
"1,377,863",282.700,"100,611",-2.796875,-10.250000,-0.445313
"1,378,013",282.700,"100,599",-2.804688,-10.328125,-0.484375
"1,378,164",282.694,"100,587",-2.789063,-10.296875,-0.484375
"1,378,314",282.700,"100,600",-2.812500,-10.273438,-0.468750
"1,378,464",282.694,"100,604",-2.796875,-10.304688,-0.515625
"1,378,615",282.700,"100,594",-2.828125,-10.304688,-0.476563
"1,378,765",282.706,"100,584",-2.796875,-10.289063,-0.484375
"1,378,916",282.706,"100,595",-2.796875,-10.320313,-0.460938
"1,379,066",282.694,"100,591",-2.789063,-10.320313,-0.484375
"1,379,217",282.706,"100,596",-2.789063,-10.304688,-0.484375
"1,379,367",282.706,"100,578",-2.835938,-10.265625,-0.468750
"1,379,518",282.694,"100,581",-2.796875,-10.296875,-0.484375
"1,379,668",282.706,"100,584",-2.773438,-10.312500,-0.515625
"1,379,818",282.700,"100,576",-2.796875,-10.312500,-0.492188
"1,379,969",282.706,"100,590",-2.796875,-10.296875,-0.460938
"1,380,119",282.706,"100,602",-2.828125,-10.312500,-0.500000
"1,380,270",282.706,"100,590",-2.750000,-10.335938,-0.492188
"1,380,420",282.700,"100,594",-2.781250,-10.343750,-0.460938
"1,380,571",282.706,"100,589",-2.843750,-10.304688,-0.515625
"1,380,721",282.711,"100,580",-2.820313,-10.328125,-0.531250
"1,380,872",282.711,"100,592",-2.828125,-10.312500,-0.531250
"1,381,022",282.711,"100,581",-2.796875,-10.304688,-0.476563
"1,381,172",282.711,"100,576",-2.781250,-10.304688,-0.484375
"1,381,323",282.711,"100,604",-2.781250,-10.312500,-0.468750
"1,381,473",282.711,"100,591",-2.804688,-10.304688,-0.515625
"1,381,624",282.717,"100,594",-2.812500,-10.289063,-0.476563
"1,381,774",282.711,"100,609",-2.843750,-10.312500,-0.500000
"1,381,925",282.717,"100,599",-2.804688,-10.265625,-0.507813
"1,382,075",282.717,"100,594",-2.804688,-10.312500,-0.531250
"1,382,226",282.711,"100,603",-2.828125,-10.281250,-0.476563
"1,382,376",282.711,"100,592",-2.773438,-10.304688,-0.484375
"1,382,527",282.717,"100,582",-2.820313,-10.320313,-0.500000
"1,382,677",282.711,"100,598",-2.867188,-10.304688,-0.531250
"1,382,827",282.722,"100,601",-2.812500,-10.320313,-0.453125
"1,382,978",282.711,"100,603",-2.773438,-10.296875,-0.445313
"1,383,128",282.717,"100,583",-2.765625,-10.304688,-0.445313
"1,383,279",282.717,"100,582",-2.781250,-10.289063,-0.468750
"1,383,429",282.717,"100,600",-2.781250,-10.312500,-0.468750
"1,383,580",282.722,"100,602",-2.835938,-10.148438,-0.460938
"1,383,730",282.711,"100,586",-2.882813,-10.343750,-0.468750
"1,383,881",282.722,"100,602",-2.796875,-10.335938,-0.492188
"1,384,031",282.722,"100,603",-2.625000,-10.328125,-0.484375
"1,384,181",282.722,"100,584",-2.898438,-10.382813,-0.445313
"1,384,332",282.722,"100,591",-2.359375,-10.273438,-0.500000
"1,384,482",282.722,"100,601",-2.976563,-10.328125,-0.500000
"1,384,633",282.722,"100,578",-2.507813,-10.273438,-0.539063
"1,384,783",282.722,"100,591",-2.445313,-10.210938,-0.523438
"1,384,934",282.717,"100,583",-3.312500,-10.289063,-0.492188
"1,385,084",282.733,"100,595",-2.351563,-10.359375,-0.539063
"1,385,235",282.722,"100,596",-2.429688,-10.343750,-0.460938
"1,385,385",282.722,"100,591",-2.648438,-10.390625,-0.468750
"1,385,535",282.722,"100,603",-2.875000,-10.523438,-0.421875
"1,385,686",282.722,"100,609",-2.976563,-10.414063,-0.421875
"1,385,836",282.722,"100,609",-2.921875,-10.296875,-0.445313
"1,385,987",282.733,"100,601",-2.523438,-10.398438,-0.554688
"1,386,137",282.728,"100,598",-2.835938,-10.351563,-0.460938
"1,386,288",282.733,"100,594",-2.812500,-10.273438,-0.460938
"1,387,025",282.694,"100,592",-2.820313,-10.304688,-0.445313
"1,387,175",282.711,"100,585",-2.757813,-10.296875,-0.500000
"1,387,628",282.733,"100,606",-2.742188,-10.312500,-0.492188
"1,387,779",282.739,"100,579",-2.742188,-10.273438,-0.484375
"1,387,929",282.733,"100,583",-2.804688,-10.335938,-0.492188
"1,388,080",282.739,"100,596",-2.789063,-10.328125,-0.492188
"1,388,230",282.739,"100,596",-2.703125,-10.281250,-0.500000
"1,388,381",282.744,"100,587",-2.781250,-10.281250,-0.492188
"1,388,531",282.733,"100,601",-2.750000,-10.320313,-0.460938
"1,388,682",282.739,"100,590",-2.726563,-10.281250,-0.500000
"1,388,832",282.739,"100,579",-2.796875,-10.328125,-0.437500
"1,388,982",282.733,"100,612",-2.804688,-10.343750,-0.468750
"1,389,133",282.739,"100,585",-2.773438,-10.335938,-0.445313
"1,389,283",282.739,"100,608",-2.742188,-10.351563,-0.476563
"1,389,434",282.744,"100,587",-2.789063,-10.289063,-0.492188
"1,389,584",282.750,"100,585",-2.781250,-10.320313,-0.468750
"1,389,735",282.739,"100,609",-2.773438,-10.304688,-0.484375
"1,389,885",282.739,"100,597",-2.781250,-10.304688,-0.468750
"1,390,036",282.744,"100,593",-2.796875,-10.312500,-0.421875
"1,390,186",282.739,"100,597",-2.765625,-10.296875,-0.484375
"1,390,336",282.739,"100,597",-2.750000,-10.320313,-0.484375
"1,390,487",282.744,"100,610",-2.742188,-10.289063,-0.515625
"1,390,637",282.739,"100,591",-2.796875,-10.296875,-0.468750
"1,390,788",282.744,"100,604",-2.742188,-10.281250,-0.515625
"1,390,938",282.739,"100,597",-2.812500,-10.328125,-0.468750
"1,391,089",282.744,"100,593",-2.757813,-10.296875,-0.476563
"1,391,239",282.750,"100,594",-2.781250,-10.328125,-0.484375
"1,391,390",282.750,"100,612",-2.781250,-10.343750,-0.500000
"1,391,540",282.750,"100,606",-2.789063,-10.304688,-0.453125
"1,391,690",282.756,"100,585",-2.742188,-10.335938,-0.484375
"1,391,841",282.750,"100,585",-2.757813,-10.289063,-0.437500
"1,391,991",282.750,"100,589",-2.789063,-10.281250,-0.468750
"1,392,142",282.756,"100,614",-2.789063,-10.273438,-0.476563
"1,392,292",282.750,"100,579",-2.757813,-10.320313,-0.453125
"1,392,443",282.744,"100,599",-2.789063,-10.281250,-0.437500
"1,392,593",282.750,"100,589",-2.804688,-10.320313,-0.507813
"1,392,744",282.750,"100,608",-2.781250,-10.312500,-0.445313
"1,392,894",282.756,"100,586",-2.796875,-10.242188,-0.476563
"1,393,044",282.756,"100,603",-2.773438,-10.335938,-0.468750
"1,393,195",282.750,"100,573",-2.781250,-10.320313,-0.445313
"1,393,345",282.756,"100,592",-2.804688,-10.304688,-0.460938
"1,393,496",282.756,"100,609",-2.796875,-10.320313,-0.484375
"1,393,646",282.756,"100,586",-2.789063,-10.335938,-0.460938
"1,393,797",282.767,"100,606",-2.773438,-10.296875,-0.476563
"1,393,947",282.756,"100,604",-2.789063,-10.343750,-0.476563
"1,394,098",282.756,"100,575",-2.828125,-10.265625,-0.492188
"1,394,248",282.761,"100,581",-2.789063,-10.289063,-0.500000
"1,394,399",282.750,"100,590",-2.773438,-10.289063,-0.429688
"1,394,549",282.761,"100,604",-2.781250,-10.273438,-0.484375
"1,394,699",282.767,"100,585",-2.867188,-10.312500,-0.484375
"1,394,850",282.756,"100,585",-2.804688,-10.320313,-0.460938
"1,395,000",282.761,"100,600",-2.781250,-10.296875,-0.531250
