109238	11	99614.000000	282.22	-7.257813	-4.281250	0.204102	0.004257	0.002128	-0.001064	0.00	0.00	82.59	107.41	19.59	135.94	1	0	0	0	0
109250	12	99639.000000	282.22	-5.773438	-3.265625	-1.500000	0.001064	0.004257	0.001064	0.00	0.01	82.71	106.49	17.35	133.94	1	0	0	0	0
109261	11	99599.664062	282.22	-2.455729	-3.723958	-1.562500	0.004257	0.005321	-0.002128	0.00	0.01	83.57	106.26	15.00	137.09	1	0	0	0	0
109273	12	99573.437500	282.22	-0.882324	-3.396484	-0.705078	0.003193	0.004257	0.001064	0.00	0.01	84.74	106.32	12.73	139.19	1	0	0	0	0
109284	11	99560.312500	282.22	-1.053223	-2.283203	1.072266	0.001064	0.014899	0.000000	0.00	0.01	85.88	106.35	10.68	140.24	1	0	0	0	0
109295	11	99548.203125	282.22	0.129688	-1.548438	0.776563	0.005321	-0.003193	-0.002128	0.00	0.00	86.98	106.32	8.72	141.21	1	0	0	0	0
109307	12	99534.000000	282.22	1.158203	-1.046876	-0.087890	0.007450	-0.001064	0.000000	0.00	0.01	88.08	106.28	6.85	142.35	1	0	0	0	0
109318	11	99516.500000	282.22	1.729492	-0.832032	-1.459961	0.009578	-0.005321	-0.001064	0.00	0.01	89.26	106.31	5.10	143.75	1	0	0	0	0
109330	12	99522.070312	282.22	2.239584	-0.922396	-1.526042	0.014899	-0.009578	0.001064	0.00	0.01	90.03	105.94	3.47	143.30	1	0	0	0	0
109342	12	99527.398437	282.22	2.784375	-0.806250	-1.475000	0.015963	-0.014899	0.001064	0.00	0.00	90.50	105.27	1.95	142.87	1	0	0	0	0
109353	11	99518.734375	282.22	3.445833	-0.030208	-1.912500	0.017028	-0.014899	0.003193	0.00	0.00	91.02	104.65	0.51	143.57	1	0	0	0	0
109365	12	99500.500000	282.22	3.781250	0.144531	-2.121094	0.012771	-0.009578	0.002128	0.00	0.01	91.77	104.25	-0.83	145.03	1	0	0	0	0
109375	10	99483.070312	282.22	4.066667	0.077605	-2.043230	0.014899	-0.006385	0.004257	0.00	0.00	92.67	104.00	-2.07	146.42	1	0	0	0	0
109387	12	99478.398437	282.22	4.478125	-0.354687	-1.048438	0.009578	-0.006385	0.004257	0.00	0.01	93.44	103.62	-3.23	146.80	1	0	0	0	0
