timestampMs	pressurePa	barometerTemperatureK	accelerationMSS_x	accelerationMSS_y	accelerationMSS_z	velocityRadS_x	velocityRadS_y	velocityRadS_z	imuTemperatureK	batterVoltageV	altitudeM	velocityMS	accelerationMSS	unfilteredAltitudeM	flightState	drogueContinuity	drogueFired	mainContinuity	mainFired
10951126	99074.406250	281.76	-10.955866	-8.063671	4.764461	1.880485	0.119193	-0.236257	287.13	3.94	79.49	-6.42	0.00	186.098220	2	0	0	0	0
10951136	99074.406250	281.76	-8.111555	-6.325480	5.784391	1.481401	-0.264992	-0.716223	287.28	3.94	79.36	-6.48	0.00	186.098220	2	0	0	0	0
10951146	99074.406250	281.76	-4.481945	-2.063801	5.425261	1.083381	-0.687489	-0.949288	287.47	3.94	79.27	-6.51	0.00	186.098220	2	0	0	0	0
10951156	99092.531250	281.76	-9.155426	0.114921	-0.167594	0.739636	-0.887563	-0.972701	287.37	3.94	78.82	-6.88	0.00	184.585876	2	0	0	0	0
10951166	99078.140625	281.78	-12.009315	2.255337	-3.524264	0.392699	-0.774755	-0.864150	287.13	3.94	78.78	-6.85	0.00	185.786605	2	0	0	0	0
10951176	99092.531250	281.76	-10.826580	6.775590	-6.742072	0.161762	-0.459745	-0.531048	287.37	3.94	78.45	-7.11	0.00	184.585876	2	0	0	0	0
10951186	99078.140625	281.78	-13.991714	9.112331	-7.920019	0.104294	0.022348	-0.038312	287.08	3.94	78.50	-6.99	0.00	185.786605	2	0	0	0	0
10951196	99074.406250	281.76	-16.242263	6.564900	-6.239289	0.068110	0.495928	0.352258	287.28	3.94	78.61	-6.81	0.00	186.098220	2	0	0	0	0
10951206	99074.406250	281.76	-14.350844	6.215347	-3.088520	0.076624	0.793911	0.586388	287.08	3.94	78.70	-6.66	0.00	186.098220	2	0	0	0	0
10951216	99074.406250	281.76	-13.369221	7.105990	-2.197877	0.274570	0.963123	0.799233	287.28	3.94	78.77	-6.53	0.00	186.098220	2	0	0	0	0
10951226	99092.531250	281.76	-12.454636	6.780379	-0.277727	0.644920	1.035491	0.933325	287.57	3.94	78.44	-6.78	0.00	184.585876	2	0	0	0	0
10951236	99078.140625	281.78	-10.850522	4.438849	1.790862	1.120629	0.939710	0.891820	287.08	3.93	78.50	-6.66	0.00	185.786605	2	0	0	0	0
10951246	99074.406250	281.76	-8.939949	3.064578	2.547430	1.630392	0.757728	0.704517	287.08	3.94	78.62	-6.48	0.00	186.098220	2	0	0	0	0
10951256	99092.531250	281.76	-6.411672	1.896207	2.973598	2.180597	0.524663	0.442717	287.37	3.94	78.33	-6.70	0.00	184.585876	2	0	0	0	0
10951266	99092.531250	281.76	-8.757989	1.072602	4.295197	2.748893	0.211780	0.121321	287.23	3.94	78.11	-6.84	0.00	184.585876	2	0	0	0	0
10951276	99096.265625	281.78	-10.625467	2.997540	5.535394	3.326767	-0.185175	-0.119193	287.28	3.94	77.87	-7.01	0.00	184.274307	2	0	0	0	0
10951286	99092.531250	281.76	-10.740388	5.899312	4.745307	3.858880	-0.554461	-0.145798	287.37	3.94	77.77	-7.04	0.00	184.585876	2	0	0	0	0
10951296	99096.265625	281.78	-11.161767	7.206546	3.313575	4.312240	-0.805618	-0.001064	287.13	3.94	77.61	-7.13	0.00	184.274307	2	0	0	0	0
10951306	99092.531250	281.76	-12.454636	6.382941	1.479616	4.673012	-0.908848	0.178789	287.28	3.94	77.57	-7.10	0.00	184.585876	2	0	0	0	0
10951316	99114.406250	281.78	-9.763554	5.865794	-0.584185	4.977380	-0.882242	0.369286	287.47	3.94	77.08	-7.50	0.00	182.760940	2	0	0	0	0
10951326	99092.531250	281.76	-8.681375	3.897760	-2.030282	5.235987	-0.768370	0.509763	287.08	3.94	77.17	-7.34	0.00	184.585876	2	0	0	0	0
10951336	99092.531250	281.76	-10.764330	0.727837	-3.404554	5.393493	-0.624700	0.500185	287.37	3.94	77.24	-7.20	0.00	184.585876	2	0	0	0	0
10951346	99092.531250	281.76	-11.496956	0.158017	-5.257667	5.481823	-0.393763	0.451231	287.13	3.94	77.29	-7.08	0.00	184.585876	2	0	0	0	0
10951356	99092.531250	281.76	-10.228029	0.526724	-6.435614	5.570154	-0.085138	0.436332	287.37	3.94	77.33	-6.98	0.00	184.585876	2	0	0	0	0
10951366	99110.671875	281.76	-9.830592	0.095768	-5.626373	5.661678	0.170276	0.422497	287.23	3.93	76.98	-7.25	0.00	183.072463	2	0	0	0	0
10951376	99092.531250	281.76	-10.366892	-0.723048	-4.850652	5.746816	0.291597	0.379928	287.23	3.94	77.10	-7.06	0.00	184.585876	2	0	0	0	0
10951386	99114.406250	281.78	-9.868899	-1.283292	-4.094084	5.788321	0.307561	0.357579	287.23	3.94	76.73	-7.35	0.00	182.760940	2	0	0	0	0
10951396	99110.671875	281.76	-9.064447	-2.557007	-3.744531	5.768100	0.274570	0.297983	287.28	3.94	76.53	-7.48	0.00	183.072463	2	0	0	0	0
10951406	99110.671875	281.76	-9.854534	-2.801215	-3.394978	5.698925	0.221358	0.210716	287.37	3.94	76.38	-7.55	0.00	183.072463	2	0	0	0	0
10951416	99092.531250	281.76	-9.667786	-3.059789	-3.366247	5.616980	0.136220	0.141541	287.28	3.94	76.64	-7.22	0.00	184.585876	2	0	0	0	0
10951426	99092.531250	281.76	-9.983820	-3.007117	-3.792415	5.542484	0.036183	0.079816	287.37	3.94	76.84	-6.96	-0.00	184.585876	2	0	0	0	0
10951436	99096.265625	281.78	-9.715670	-2.858676	-4.730942	5.482888	-0.059596	0.046825	287.23	3.94	76.92	-6.82	-0.00	184.274307	2	0	0	0	0
10951446	99092.531250	281.76	-9.361328	-3.217807	-5.870582	5.414777	-0.078752	0.006385	286.93	3.94	77.05	-6.62	-0.00	184.585876	2	0	0	0	0
10951456	99110.671875	281.76	-9.643844	-2.834734	-6.263231	5.322189	-0.035119	-0.028734	287.23	3.94	76.78	-6.82	-0.00	183.072463	2	0	0	0	0
10951466	99092.531250	281.76	-10.548852	-2.059013	-5.966350	5.213639	0.011706	-0.010642	287.13	3.94	76.94	-6.59	-0.00	184.585876	2	0	0	0	0
10951476	99110.671875	281.76	-11.046846	-1.364694	-5.363011	5.089124	0.023412	0.054275	287.37	3.94	76.70	-6.77	-0.00	183.072463	2	0	0	0	0
10951486	99092.531250	281.76	-10.773907	-0.818816	-5.621585	4.950775	0.024477	0.161762	287.23	3.94	76.89	-6.52	-0.00	184.585876	2	0	0	0	0
10951496	99092.531250	281.76	-10.706870	-1.125274	-6.627150	4.784756	0.098972	0.267120	287.08	3.94	77.03	-6.32	-0.00	184.585876	2	0	0	0	0
10951506	99092.531250	281.76	-14.465766	-2.288856	-6.239289	4.596388	0.218166	0.326717	287.37	3.94	77.14	-6.15	-0.00	184.585876	2	0	0	0	0
10951516	99074.406250	281.76	-8.456319	-2.633621	-6.761225	4.369708	0.328845	0.349065	287.08	3.94	77.60	-5.64	-0.00	186.098220	2	0	0	0	0
10951526	99114.406250	281.78	-9.227252	-3.447650	-6.512228	4.081303	0.431011	0.350130	287.13	3.94	77.12	-6.05	-0.00	182.760940	2	0	0	0	0
10951536	99092.531250	281.76	-9.797073	-4.659116	-6.148309	3.708824	0.523598	0.293726	287.37	3.94	77.21	-5.91	-0.00	184.585876	2	0	0	0	0
10951546	99096.265625	281.78	-8.245630	-4.606443	-4.979939	3.286327	0.560846	0.230936	287.37	3.94	77.20	-5.86	-0.00	184.274307	2	0	0	0	0
10951556	99096.265625	281.78	-10.108319	-4.362235	-4.146757	2.819132	0.553397	0.194753	287.37	3.94	77.19	-5.81	-0.00	184.274307	2	0	0	0	0
10951566	99092.531250	281.76	-10.568006	-4.568136	-3.701435	2.297662	0.548075	0.158569	287.28	3.94	77.27	-5.68	-0.00	184.585876	2	0	0	0	0
10951576	99092.531250	281.76	-10.443507	-4.017470	-2.940079	1.720852	0.496993	0.160697	287.13	3.94	77.32	-5.57	-0.00	184.585876	2	0	0	0	0
10951586	99110.671875	281.76	-10.433930	-4.477157	-2.949656	1.123821	0.467194	0.172404	287.37	3.94	76.99	-5.84	-0.00	183.072463	2	0	0	0	0
10951596	99092.531250	281.76	-10.587160	-4.185064	-1.714248	0.452295	0.378864	0.194753	287.28	3.94	77.11	-5.67	-0.00	184.585876	2	0	0	0	0
10951606	99092.531250	281.76	-10.199298	-4.156333	-1.594538	-0.239450	0.272441	0.245836	287.08	3.94	77.21	-5.52	-0.00	184.585876	2	0	0	0	0
10951616	99092.531250	281.76	-10.558429	-4.218583	-0.746990	-0.955674	0.148991	0.285212	287.23	3.94	77.28	-5.40	-0.00	184.585876	2	0	0	0	0
10951626	99092.531250	281.76	-11.003750	-4.644751	-1.120486	-1.681475	0.037247	0.317139	287.23	3.94	77.33	-5.29	-0.00	184.585876	2	0	0	0	0
10951636	99092.531250	281.76	-10.419565	-4.266467	-0.852335	-2.382800	-0.070238	0.349065	287.08	3.94	77.37	-5.20	-0.00	184.585876	2	0	0	0	0
10951646	99110.671875	281.76	-10.826580	-4.817133	-1.723825	-3.042619	-0.145798	0.368221	287.08	3.93	77.03	-5.48	-0.00	183.072463	2	0	0	0	0
10951656	99110.671875	281.76	-10.251971	-5.176263	-1.398213	-3.702439	-0.220294	0.359708	287.23	3.94	76.77	-5.68	-0.00	183.072463	2	0	0	0	0
10951666	99110.671875	281.76	-9.974244	-5.003881	-2.063801	-4.303726	-0.272441	0.344808	287.28	3.94	76.57	-5.82	-0.00	183.072463	2	0	0	0	0
10951676	99110.671875	281.76	-9.816226	-5.540182	-2.149993	-4.863509	-0.292661	0.305432	287.23	3.94	76.42	-5.91	0.00	183.072463	2	0	0	0	0
10951686	99128.796875	281.76	-9.873687	-5.913678	-2.504334	-5.404135	-0.291597	0.232001	287.28	3.94	75.93	-6.32	0.00	181.560562	2	0	0	0	0
10951696	99110.671875	281.76	-9.428365	-5.923254	-2.604891	-5.885165	-0.270313	0.140477	287.28	3.94	75.94	-6.26	0.00	183.072463	2	0	0	0	0
10951706	99128.796875	281.76	-9.500192	-5.999869	-2.681505	-6.323626	-0.239450	0.038312	287.08	3.94	75.57	-6.56	0.00	181.560562	2	0	0	0	0
10951716	99128.796875	281.76	-9.447519	-5.918466	-2.829946	-6.731224	-0.184110	-0.063853	287.08	3.94	75.29	-6.77	0.00	181.560562	2	0	0	0	0
10951726	99110.671875	281.76	-9.294290	-5.492298	-2.624045	-7.112216	-0.112807	-0.131963	287.37	3.94	75.45	-6.54	0.00	183.072463	2	0	0	0	0
10951736	99110.671875	281.76	-9.730035	-5.406107	-2.403778	-7.470860	-0.044697	-0.171340	287.23	3.94	75.57	-6.36	0.00	183.072463	2	0	0	0	0
10951746	99128.796875	281.76	-10.055646	-5.066130	-1.752555	-7.815670	-0.007449	-0.170276	287.08	3.94	75.29	-6.57	0.00	181.560562	2	0	0	0	0
10951756	99128.796875	281.76	-10.271124	-5.003881	-1.503558	-8.151965	0.004256	-0.130899	287.28	3.94	75.08	-6.71	0.00	181.560562	2	0	0	0	0
10951766	99128.796875	281.76	-10.505757	-5.410895	-1.086967	-8.492517	-0.002128	-0.075559	287.08	3.94	74.92	-6.80	0.00	181.560562	2	0	0	0	0
10951776	99128.796875	281.76	-10.630255	-6.004657	-0.957680	-8.844775	-0.027669	-0.012770	287.37	3.94	74.80	-6.85	0.00	181.560562	2	0	0	0	0
10951786	99128.796875	281.76	-10.548852	-6.464344	-0.814028	-9.197033	-0.081945	0.050018	287.47	3.94	74.71	-6.88	0.00	181.560562	2	0	0	0	0
10951796	99110.671875	281.76	-10.290278	-7.187393	-0.555454	-9.539714	-0.161762	0.102165	287.37	3.94	75.01	-6.51	0.00	183.072463	2	0	0	0	0
10951806	99110.671875	281.76	-9.639056	-7.718905	-0.627280	-9.884523	-0.254349	0.137285	287.28	3.94	75.25	-6.22	-0.00	183.072463	2	0	0	0	0
10951816	99114.406250	281.78	-9.892841	-7.963114	-0.737414	-10.210176	-0.349065	0.156441	287.23	3.94	75.35	-6.06	-0.00	182.760940	2	0	0	0	0
10951826	99110.671875	281.76	-9.509769	-8.346186	-0.780509	-10.484746	-0.450167	0.161762	287.37	3.94	75.50	-5.86	-0.00	183.072463	2	0	0	0	0
10951836	99128.796875	281.76	-9.136273	-8.614337	-0.909796	-10.740159	-0.544883	0.139413	287.08	3.94	75.24	-6.05	-0.00	181.560562	2	0	0	0	0
10951846	99110.671875	281.76	-8.896853	-8.949525	-1.110909	-10.950877	-0.624700	0.079816	287.23	3.94	75.42	-5.82	-0.00	183.072463	2	0	0	0	0
10951856	99110.671875	281.76	-8.868123	-9.346962	-1.417367	-11.114768	-0.677911	-0.023412	287.28	3.94	75.56	-5.63	-0.00	183.072463	2	0	0	0	0
10951866	99110.671875	281.76	-8.690952	-9.423577	-1.795651	-11.231832	-0.699195	-0.168147	287.37	3.94	75.66	-5.47	-0.00	183.072463	2	0	0	0	0
10951876	99110.671875	281.76	-8.485051	-9.011775	-2.001552	-11.285043	-0.677911	-0.324588	287.13	3.94	75.74	-5.34	-0.00	183.072463	2	0	0	0	0
10951886	99110.671875	281.76	-8.580819	-8.212111	-2.260126	-11.283979	-0.623635	-0.457616	287.28	3.94	75.80	-5.23	-0.00	183.072463	2	0	0	0	0
10951896	99110.671875	281.76	-8.801085	-7.220911	-2.413355	-11.229704	-0.533176	-0.552332	287.28	3.94	75.85	-5.13	-0.00	183.072463	2	0	0	0	0
10951906	99110.671875	281.76	-8.997409	-5.923254	-2.427720	-11.098804	-0.425690	-0.601287	287.28	3.94	75.89	-5.05	-0.00	183.072463	2	0	0	0	0
10951916	99110.671875	281.76	-9.313444	-4.769249	-2.245761	-10.909372	-0.307561	-0.593837	287.08	3.94	75.91	-4.97	-0.00	183.072463	2	0	0	0	0
10951926	99110.671875	281.76	-9.447519	-3.639186	-1.273715	-10.678435	-0.213909	-0.547011	287.37	3.94	75.93	-4.91	-0.00	183.072463	2	0	0	0	0
10951936	99110.671875	281.76	-9.552865	-2.844311	-0.818816	-10.387901	-0.145798	-0.466130	287.08	3.94	75.95	-4.84	-0.00	183.072463	2	0	0	0	0
10951946	99110.671875	281.76	-9.476249	-2.288856	-0.550666	-10.089918	-0.101101	-0.367157	287.13	3.94	75.96	-4.78	-0.00	183.072463	2	0	0	0	0
10951956	99110.671875	281.76	-9.471461	-2.020706	-0.009576	-9.789808	-0.085138	-0.263927	287.13	3.94	75.97	-4.73	-0.00	183.072463	2	0	0	0	0
10951966	99110.671875	281.76	-9.595960	-1.987187	0.339976	-9.472667	-0.100037	-0.178789	287.23	3.94	75.98	-4.67	-0.00	183.072463	2	0	0	0	0
10951976	99125.031250	281.74	-11.516110	-2.121262	0.148440	-9.131051	-0.124514	-0.142606	287.13	3.94	75.69	-4.91	-0.00	181.874649	2	0	0	0	0
10951986	99128.796875	281.76	-6.751648	-1.877054	0.541089	-8.825619	-0.152184	-0.100037	287.13	3.94	75.39	-5.15	-0.00	181.560562	2	0	0	0	0
10951996	99128.796875	281.76	-8.585607	-2.628833	-0.047884	-8.534022	-0.169211	-0.120257	287.08	3.94	75.16	-5.32	0.00	181.560562	2	0	0	0	0
10952006	99128.796875	281.76	-8.552088	-2.451662	-0.105344	-8.249874	-0.153248	-0.158569	287.37	3.94	74.99	-5.44	0.00	181.560562	2	0	0	0	0
10952016	99128.796875	281.76	-7.915230	-2.025494	0.512359	-7.961468	-0.163890	-0.185175	287.28	3.94	74.86	-5.51	0.00	181.560562	2	0	0	0	0
10952026	99128.796875	281.76	-9.227252	-2.231395	0.215478	-7.664549	-0.160697	-0.224551	287.37	3.94	74.76	-5.55	0.00	181.560562	2	0	0	0	0
10952036	99128.796875	281.76	-9.299078	-1.604115	0.780509	-7.360181	-0.157505	-0.270313	287.37	3.94	74.69	-5.57	0.00	181.560562	2	0	0	0	0
10952046	99128.796875	281.76	-8.834604	-1.297657	0.335188	-7.033464	-0.126642	-0.311817	287.37	3.94	74.63	-5.57	0.00	181.560562	2	0	0	0	0
10952056	99128.796875	281.76	-9.294290	-0.861912	1.019929	-6.696104	-0.105358	-0.344808	287.23	3.94	74.59	-5.56	0.00	181.560562	2	0	0	0	0
10952066	99146.921875	281.76	-8.633491	-0.804451	1.221042	-6.359809	-0.107486	-0.389506	287.23	3.94	74.19	-5.90	0.00	180.048904	2	0	0	0	0
10952076	99146.921875	281.76	-8.858546	-0.239420	1.173158	-6.009679	-0.084073	-0.423561	287.28	3.94	73.88	-6.14	0.00	180.048904	2	0	0	0	0
10952086	99128.796875	281.76	-8.738836	-0.129286	1.288080	-5.681898	-0.063853	-0.446974	287.08	3.94	74.02	-5.94	0.00	181.560562	2	0	0	0	0
10952096	99128.796875	281.76	-9.150638	0.043095	0.943315	-5.373273	-0.005321	-0.467194	287.37	3.94	74.13	-5.78	0.00	181.560562	2	0	0	0	0
10952106	99146.921875	281.76	-9.112331	-0.574608	1.474828	-5.117858	0.039376	-0.483158	287.13	3.94	73.83	-6.01	0.00	180.048904	2	0	0	0	0
10952116	99125.031250	281.74	-9.006986	-0.766144	1.326387	-4.918848	0.073431	-0.515084	287.37	3.94	74.07	-5.72	0.00	181.874649	2	0	0	0	0
10952126	99146.921875	281.76	-9.490615	-0.502782	1.470039	-4.757086	0.092587	-0.506571	287.13	3.94	73.79	-5.94	0.00	180.048904	2	0	0	0	0
10952136	99125.031250	281.74	-9.126696	-0.991199	1.268926	-4.651728	0.103229	-0.475708	287.42	3.94	74.03	-5.64	-0.00	181.874649	2	0	0	0	0
10952146	99143.156250	281.74	-9.696516	-0.876277	0.948103	-4.613416	0.128771	-0.427818	287.08	3.93	73.84	-5.77	0.00	180.362945	2	0	0	0	0
10952156	99128.796875	281.76	-9.940725	-0.186747	1.130063	-4.592131	0.146863	-0.319267	287.37	3.94	74.00	-5.57	-0.00	181.560562	2	0	0	0	0
10952166	99125.031250	281.74	-9.773131	-0.598550	0.952892	-4.582553	0.167083	-0.193688	287.28	3.94	74.19	-5.32	-0.00	181.874649	2	0	0	0	0
10952176	99143.156250	281.74	-9.667786	-1.599326	0.387860	-4.617672	0.207523	-0.109615	287.28	3.94	73.96	-5.49	-0.00	180.362945	2	0	0	0	0
10952186	99125.031250	281.74	-9.859322	-2.025494	0.330399	-4.679398	0.258606	-0.044697	287.37	3.94	74.17	-5.24	-0.00	181.874649	2	0	0	0	0
10952196	99125.031250	281.74	-9.710882	-2.662352	0.574608	-4.761343	0.287340	0.008513	287.23	3.94	74.32	-5.04	-0.00	181.874649	2	0	0	0	0
10952206	99125.031250	281.74	-9.706093	-2.916137	0.785298	-4.856059	0.283083	0.051082	287.23	3.94	74.44	-4.88	-0.00	181.874649	2	0	0	0	0
10952216	99125.031250	281.74	-9.682151	-2.944868	0.885854	-4.934812	0.260735	0.096844	287.23	3.94	74.53	-4.74	-0.00	181.874649	2	0	0	0	0
10952226	99125.031250	281.74	-9.457096	-3.409343	0.684741	-5.000793	0.235193	0.131963	287.13	3.94	74.60	-4.63	-0.00	181.874649	2	0	0	0	0
10952236	99125.031250	281.74	-9.356539	-4.395754	0.450109	-5.064647	0.202202	0.122385	287.42	3.94	74.65	-4.53	-0.00	181.874649	2	0	0	0	0
10952246	99143.156250	281.74	-9.437942	-5.013458	0.134075	-5.131693	0.160697	0.084073	287.37	3.94	74.32	-4.82	-0.00	180.362945	2	0	0	0	0
10952256	99125.031250	281.74	-9.289502	-5.248090	0.134075	-5.183840	0.102165	0.029798	287.13	3.94	74.44	-4.65	-0.00	181.874649	2	0	0	0	0
10952266	99143.156250	281.74	-9.452307	-5.348646	-0.282515	-5.223217	0.046825	-0.023412	287.28	3.94	74.15	-4.88	-0.00	180.362945	2	0	0	0	0
10952276	99125.031250	281.74	-9.418788	-5.506663	-0.660799	-5.255143	0.012770	-0.080881	287.28	3.94	74.32	-4.68	-0.00	181.874649	2	0	0	0	0
10952286	99125.031250	281.74	-9.385270	-5.449203	-1.125274	-5.275364	0.006385	-0.138349	287.37	3.94	74.44	-4.51	-0.00	181.874649	2	0	0	0	0
10952296	99143.156250	281.74	-9.457096	-5.544970	-1.470039	-5.290263	0.007449	-0.193688	287.23	3.94	74.16	-4.74	-0.00	180.362945	2	0	0	0	0
10952306	99106.906250	281.74	-9.730035	-5.544970	-1.762132	-5.294520	0.012770	-0.243707	287.28	3.94	74.69	-4.17	-0.00	183.386596	2	0	0	0	0
10952316	99125.031250	281.74	-9.859322	-5.506663	-2.097320	-5.296648	0.029798	-0.287340	287.28	3.94	74.73	-4.10	-0.00	181.874649	2	0	0	0	0
10952326	99143.156250	281.74	-10.093954	-5.267243	-2.494758	-5.301969	0.062789	-0.302239	286.93	3.94	74.37	-4.40	-0.00	180.362945	2	0	0	0	0
10952336	99125.031250	281.74	-10.290278	-5.027823	-2.810792	-5.301969	0.120257	-0.292661	287.37	3.94	74.48	-4.25	-0.00	181.874649	2	0	0	0	0
10952346	99125.031250	281.74	-10.438718	-4.836287	-3.031059	-5.310483	0.189432	-0.264992	287.13	3.94	74.57	-4.13	-0.00	181.874649	2	0	0	0	0
10952356	99125.031250	281.74	-10.658986	-4.510675	-3.136404	-5.309419	0.255414	-0.205395	287.23	3.94	74.63	-4.03	-0.00	181.874649	2	0	0	0	0
10952366	99125.031250	281.74	-10.840945	-4.400542	-3.327940	-5.306226	0.316074	-0.128771	287.28	3.94	74.68	-3.94	-0.00	181.874649	2	0	0	0	0
10952376	99143.156250	281.74	-10.975020	-4.520252	-3.371036	-5.299841	0.354386	-0.047890	287.08	3.94	74.34	-4.23	-0.00	180.362945	2	0	0	0	0
10952386	99143.156250	281.74	-11.075576	-4.558559	-3.371036	-5.291327	0.380992	0.040440	287.08	3.94	74.08	-4.44	-0.00	180.362945	2	0	0	0	0
10952396	99139.421875	281.73	-11.161767	-4.472368	-3.112462	-5.277492	0.387377	0.126642	287.37	3.94	73.97	-4.51	-0.00	180.674392	2	0	0	0	0
10952406	99143.156250	281.74	-11.200075	-3.845087	-2.475604	-5.238116	0.360772	0.221358	287.37	3.94	73.80	-4.63	0.00	180.362945	2	0	0	0	0
10952416	99125.031250	281.74	-10.836156	-4.410119	-3.165134	-5.187033	0.306496	0.301175	287.28	3.94	74.05	-4.34	-0.00	181.874649	2	0	0	0	0
10952426	99143.156250	281.74	-10.922348	-4.141968	-2.614468	-5.129565	0.244771	0.354386	287.08	3.94	73.87	-4.48	-0.00	180.362945	2	0	0	0	0
10952436	99143.156250	281.74	-10.438718	-4.070142	-2.829946	-5.040170	0.169211	0.385249	287.37	3.93	73.73	-4.57	0.00	180.362945	2	0	0	0	0
10952446	99143.156250	281.74	-10.261548	-3.754108	-2.825157	-4.895435	0.084073	0.404405	287.28	3.94	73.62	-4.63	0.00	180.362945	2	0	0	0	0
10952456	99161.296875	281.74	-10.199298	-3.864241	-3.098096	-4.735801	0.004256	0.386313	287.37	3.94	73.16	-5.03	0.00	178.850143	2	0	0	0	0
10952466	99161.296875	281.74	-10.141838	-3.787626	-3.327940	-4.551691	-0.050018	0.325652	287.03	3.94	72.82	-5.32	0.00	178.850143	2	0	0	0	0
10952476	99161.296875	281.74	-10.285490	-3.246537	-3.509899	-4.334589	-0.069174	0.259670	287.08	3.94	72.55	-5.52	0.00	178.850143	2	0	0	0	0
10952486	99161.296875	281.74	-10.319008	-2.791639	-3.557783	-4.094074	-0.072367	0.192624	287.23	3.94	72.36	-5.66	0.00	178.850143	2	0	0	0	0
10952496	99161.296875	281.74	-10.457872	-2.370259	-3.768473	-3.859944	-0.070238	0.137285	287.13	3.94	72.21	-5.75	0.00	178.850143	2	0	0	0	0
10952506	99179.421875	281.74	-10.726023	-1.848323	-3.902548	-3.624751	-0.051082	0.094716	287.23	3.94	71.72	-6.17	0.00	177.338882	2	0	0	0	0
10952516	99161.296875	281.74	-10.797849	-1.335964	-4.017470	-3.397006	-0.019156	0.083009	287.13	3.93	71.72	-6.10	0.00	178.850143	2	0	0	0	0
10952526	99179.421875	281.74	-10.716446	-1.158793	-4.185064	-3.186290	0.021284	0.081945	287.28	3.94	71.35	-6.41	0.00	177.338882	2	0	0	0	0
10952536	99179.421875	281.74	-10.874464	-1.082179	-4.395754	-3.006436	0.073431	0.089394	287.23	3.94	71.07	-6.62	0.00	177.338882	2	0	0	0	0
10952546	99179.421875	281.74	-10.955866	-1.163581	-4.472368	-2.857444	0.126642	0.101101	287.28	3.94	70.86	-6.76	0.00	177.338882	2	0	0	0	0
10952556	99179.421875	281.74	-10.711658	-1.120486	-3.979163	-2.729737	0.157505	0.116000	287.28	3.94	70.70	-6.85	0.00	177.338882	2	0	0	0	0
10952566	99197.546875	281.74	-10.946290	-1.163581	-4.141968	-2.617993	0.185175	0.129835	287.37	3.94	70.20	-7.27	0.00	175.827835	2	0	0	0	0
10952576	99175.687500	281.73	-10.726023	-1.110909	-4.137180	-2.487094	0.235193	0.144734	287.08	3.94	70.27	-7.12	0.00	177.650238	2	0	0	0	0
10952586	99179.421875	281.74	-10.357316	-1.063025	-3.471592	-2.351937	0.256478	0.150055	287.37	3.94	70.26	-7.07	0.00	177.338882	2	0	0	0	0
10952596	99179.421875	281.74	-10.213664	-1.182735	-3.074154	-2.227423	0.255414	0.150055	287.08	3.94	70.24	-7.01	0.00	177.338882	2	0	0	0	0
10952606	99197.546875	281.74	-9.940725	-1.225831	-2.647987	-2.105037	0.232001	0.141541	287.37	3.94	69.86	-7.32	0.00	175.827835	2	0	0	0	0
10952616	99179.421875	281.74	-10.070012	-1.005564	-2.240972	-2.000743	0.201138	0.134092	287.08	3.94	69.94	-7.17	0.00	177.338882	2	0	0	0	0
10952626	99179.421875	281.74	-10.347739	-0.694318	-1.551442	-1.888999	0.148991	0.147927	287.08	3.94	70.00	-7.04	0.00	177.338882	2	0	0	0	0
10952636	99179.421875	281.74	-10.117896	-0.196324	-0.804451	-1.779384	0.059596	0.163890	287.28	3.94	70.05	-6.92	0.00	177.338882	2	0	0	0	0
10952646	99179.421875	281.74	-10.261548	0.177170	-0.641646	-1.675090	-0.029798	0.213909	287.28	3.94	70.09	-6.82	0.00	177.338882	2	0	0	0	0
10952656	99179.421875	281.74	-10.103530	0.268150	-0.938527	-1.567603	-0.096844	0.247964	287.37	3.94	70.12	-6.72	0.00	177.338882	2	0	0	0	0
10952666	99179.421875	281.74	-9.801861	0.718260	-1.216254	-1.475016	-0.129835	0.301175	287.37	3.94	70.14	-6.63	0.00	177.338882	2	0	0	0	0
10952676	99197.546875	281.74	-9.763554	0.766144	-1.436521	-1.380300	-0.130899	0.356515	287.08	3.94	69.78	-6.92	0.00	175.827835	2	0	0	0	0
10952686	99179.421875	281.74	-9.888052	0.464475	-1.699883	-1.277070	-0.119193	0.393763	287.23	3.94	69.89	-6.75	0.00	177.338882	2	0	0	0	0
10952696	99197.546875	281.74	-9.629479	0.086191	-1.719036	-1.190868	-0.118128	0.417176	287.47	3.94	69.59	-6.97	0.00	175.827835	2	0	0	0	0
10952706	99179.421875	281.74	-9.662998	-0.373495	-1.599326	-1.113179	-0.126642	0.418240	287.08	3.94	69.74	-6.76	0.00	177.338882	2	0	0	0	0
10952716	99179.421875	281.74	-9.442730	-0.770932	-1.666364	-1.036555	-0.139413	0.392699	287.37	3.94	69.86	-6.58	-0.00	177.338882	2	0	0	0	0
10952726	99197.546875	281.74	-9.188945	-1.039083	-1.719036	-0.971637	-0.155376	0.350130	287.13	3.94	69.57	-6.79	0.00	175.827835	2	0	0	0	0
10952736	99197.546875	281.74	-9.045293	-1.259350	-1.766920	-0.902462	-0.178789	0.299047	287.08	3.94	69.35	-6.94	0.00	175.827835	2	0	0	0	0
10952746	99197.546875	281.74	-8.939949	-1.345541	-1.781286	-0.842866	-0.207523	0.246900	287.37	3.94	69.19	-7.03	0.00	175.827835	2	0	0	0	0
